#rep	gen	Y	X	TEs	silenced	denovo
1	0	20	47	0	n	n
1	0	20	48	0	n	n
1	0	20	49	0	n	n
1	0	20	50	0	n	n
1	10	1	1	3	n	n
1	10	1	2	14	n	n
1	10	1	3	2	n	n
1	10	1	4	3	n	n
1	10	1	5	0	n	n
1	10	1	6	0	n	n
1	10	1	7	0	n	n
1	10	1	8	0	n	n
1	10	1	9	0	n	n
1	10	1	10	0	n	n
1	10	1	11	0	n	n
1	10	1	12	0	n	n
1	10	1	13	0	n	n
1	10	1	14	0	n	n
1	10	1	15	0	n	n
1	10	1	16	0	n	n
1	10	1	17	0	n	n
1	10	1	18	0	n	n
1	10	1	19	0	n	n
1	10	1	20	0	n	n
1	10	1	21	0	n	n
1	10	1	22	0	n	n
1	10	1	23	0	n	n
1	10	1	24	0	n	n
1	10	1	25	0	n	n
1	10	1	26	0	n	n
1	10	1	27	0	n	n
1	10	1	28	0	n	n
1	10	1	29	0	n	n
1	10	1	30	0	n	n
1	10	1	31	0	n	n
1	10	1	32	0	n	n
1	10	1	33	0	n	n
1	10	1	34	0	n	n
1	10	1	35	0	n	n
1	10	1	36	0	n	n
1	10	1	37	0	n	n
1	10	1	38	0	n	n
1	10	1	39	0	n	n
1	10	1	40	0	n	n
1	10	1	41	0	n	n
1	10	1	42	0	n	n
1	10	1	43	0	n	n
1	10	1	44	0	n	n
1	10	1	45	0	n	n
1	10	1	46	0	n	n
1	10	1	47	0	n	n
1	10	1	48	0	n	n
1	10	1	49	0	n	n
1	10	1	50	0	n	n
1	10	2	1	25	n	n
1	10	2	2	4	n	n
1	10	2	3	9	n	n
1	10	2	4	3	n	n
1	10	2	5	1	n	n
1	10	2	6	5	n	n
1	10	2	7	0	n	n
1	10	2	8	0	n	n
1	10	2	9	0	n	n
1	10	2	10	0	n	n
1	10	2	11	0	n	n
1	10	2	12	0	n	n
1	10	2	13	0	n	n
1	10	2	14	0	n	n
1	10	2	15	0	n	n
1	10	2	16	0	n	n
1	10	2	17	0	n	n
1	10	2	18	0	n	n
1	10	2	19	0	n	n
1	10	2	20	0	n	n
1	10	2	21	0	n	n
1	10	2	22	0	n	n
1	10	2	23	0	n	n
1	10	2	24	0	n	n
1	10	2	25	0	n	n
1	10	2	26	0	n	n
1	10	2	27	0	n	n
1	10	2	28	0	n	n
1	10	2	29	0	n	n
1	10	2	30	0	n	n
1	10	2	31	0	n	n
1	10	2	32	0	n	n
1	10	2	33	0	n	n
1	10	2	34	0	n	n
1	10	2	35	0	n	n
1	10	2	36	0	n	n
1	10	2	37	0	n	n
1	10	2	38	0	n	n
1	10	2	39	0	n	n
1	10	2	40	0	n	n
1	10	2	41	0	n	n
1	10	2	42	0	n	n
1	10	2	43	0	n	n
1	10	2	44	0	n	n
1	10	2	45	0	n	n
1	10	2	46	0	n	n
1	10	2	47	0	n	n
1	10	2	48	0	n	n
1	10	2	49	0	n	n
1	10	2	50	0	n	n
1	10	3	1	5	n	n
1	10	3	2	6	n	n
1	10	3	3	6	n	n
1	10	3	4	6	n	n
1	10	3	5	7	n	n
1	10	3	6	1	n	n
1	10	3	7	0	n	n
1	10	3	8	0	n	n
1	10	3	9	0	n	n
1	10	3	10	0	n	n
1	10	3	11	0	n	n
1	10	3	12	0	n	n
1	10	3	13	0	n	n
1	10	3	14	0	n	n
1	10	3	15	0	n	n
1	10	3	16	0	n	n
1	10	3	17	0	n	n
1	10	3	18	0	n	n
1	10	3	19	0	n	n
1	10	3	20	0	n	n
1	10	3	21	0	n	n
1	10	3	22	0	n	n
1	10	3	23	0	n	n
1	10	3	24	0	n	n
1	10	3	25	0	n	n
1	10	3	26	0	n	n
1	10	3	27	0	n	n
1	10	3	28	0	n	n
1	10	3	29	0	n	n
1	10	3	30	0	n	n
1	10	3	31	0	n	n
1	10	3	32	0	n	n
1	10	3	33	0	n	n
1	10	3	34	0	n	n
1	10	3	35	0	n	n
1	10	3	36	0	n	n
1	10	3	37	0	n	n
1	10	3	38	0	n	n
1	10	3	39	0	n	n
1	10	3	40	0	n	n
1	10	3	41	0	n	n
1	10	3	42	0	n	n
1	10	3	43	0	n	n
1	10	3	44	0	n	n
1	10	3	45	0	n	n
1	10	3	46	0	n	n
1	10	3	47	0	n	n
1	10	3	48	0	n	n
1	10	3	49	0	n	n
1	10	3	50	0	n	n
1	10	4	1	6	n	n
1	10	4	2	8	n	n
1	10	4	3	6	n	n
1	10	4	4	5	n	n
1	10	4	5	11	n	n
1	10	4	6	0	n	n
1	10	4	7	2	n	n
1	10	4	8	0	n	n
1	10	4	9	0	n	n
1	10	4	10	0	n	n
1	10	4	11	0	n	n
1	10	4	12	0	n	n
1	10	4	13	0	n	n
1	10	4	14	0	n	n
1	10	4	15	0	n	n
1	10	4	16	0	n	n
1	10	4	17	0	n	n
1	10	4	18	0	n	n
1	10	4	19	0	n	n
1	10	4	20	0	n	n
1	10	4	21	0	n	n
1	10	4	22	0	n	n
1	10	4	23	0	n	n
1	10	4	24	0	n	n
1	10	4	25	0	n	n
1	10	4	26	0	n	n
1	10	4	27	0	n	n
1	10	4	28	0	n	n
1	10	4	29	0	n	n
1	10	4	30	0	n	n
1	10	4	31	0	n	n
1	10	4	32	0	n	n
1	10	4	33	0	n	n
1	10	4	34	0	n	n
1	10	4	35	0	n	n
1	10	4	36	0	n	n
1	10	4	37	0	n	n
1	10	4	38	0	n	n
1	10	4	39	0	n	n
1	10	4	40	0	n	n
1	10	4	41	0	n	n
1	10	4	42	0	n	n
1	10	4	43	0	n	n
1	10	4	44	0	n	n
1	10	4	45	0	n	n
1	10	4	46	0	n	n
1	10	4	47	0	n	n
1	10	4	48	0	n	n
1	10	4	49	0	n	n
1	10	4	50	0	n	n
1	10	5	1	5	n	n
1	10	5	2	8	n	n
1	10	5	3	4	n	n
1	10	5	4	2	n	n
1	10	5	5	1	n	n
1	10	5	6	7	n	n
1	10	5	7	2	n	n
1	10	5	8	3	n	n
1	10	5	9	0	n	n
1	10	5	10	0	n	n
1	10	5	11	0	n	n
1	10	5	12	0	n	n
1	10	5	13	0	n	n
1	10	5	14	0	n	n
1	10	5	15	0	n	n
1	10	5	16	0	n	n
1	10	5	17	0	n	n
1	10	5	18	0	n	n
1	10	5	19	0	n	n
1	10	5	20	0	n	n
1	10	5	21	0	n	n
1	10	5	22	0	n	n
1	10	5	23	0	n	n
1	10	5	24	0	n	n
1	10	5	25	0	n	n
1	10	5	26	0	n	n
1	10	5	27	0	n	n
1	10	5	28	0	n	n
1	10	5	29	0	n	n
1	10	5	30	0	n	n
1	10	5	31	0	n	n
1	10	5	32	0	n	n
1	10	5	33	0	n	n
1	10	5	34	0	n	n
1	10	5	35	0	n	n
1	10	5	36	0	n	n
1	10	5	37	0	n	n
1	10	5	38	0	n	n
1	10	5	39	0	n	n
1	10	5	40	0	n	n
1	10	5	41	0	n	n
1	10	5	42	0	n	n
1	10	5	43	0	n	n
1	10	5	44	0	n	n
1	10	5	45	0	n	n
1	10	5	46	0	n	n
1	10	5	47	0	n	n
1	10	5	48	0	n	n
1	10	5	49	0	n	n
1	10	5	50	0	n	n
1	10	6	1	7	n	n
1	10	6	2	8	n	n
1	10	6	3	9	n	n
1	10	6	4	16	n	n
1	10	6	5	7	n	n
1	10	6	6	0	n	n
1	10	6	7	3	n	n
1	10	6	8	2	n	n
1	10	6	9	0	n	n
1	10	6	10	0	n	n
1	10	6	11	0	n	n
1	10	6	12	0	n	n
1	10	6	13	0	n	n
1	10	6	14	0	n	n
1	10	6	15	0	n	n
1	10	6	16	0	n	n
1	10	6	17	0	n	n
1	10	6	18	0	n	n
1	10	6	19	0	n	n
1	10	6	20	0	n	n
1	10	6	21	0	n	n
1	10	6	22	0	n	n
1	10	6	23	0	n	n
1	10	6	24	0	n	n
1	10	6	25	0	n	n
1	10	6	26	0	n	n
1	10	6	27	0	n	n
1	10	6	28	0	n	n
1	10	6	29	0	n	n
1	10	6	30	0	n	n
1	10	6	31	0	n	n
1	10	6	32	0	n	n
1	10	6	33	0	n	n
1	10	6	34	0	n	n
1	10	6	35	0	n	n
1	10	6	36	0	n	n
1	10	6	37	0	n	n
1	10	6	38	0	n	n
1	10	6	39	0	n	n
1	10	6	40	0	n	n
1	10	6	41	0	n	n
1	10	6	42	0	n	n
1	10	6	43	0	n	n
1	10	6	44	0	n	n
1	10	6	45	0	n	n
1	10	6	46	0	n	n
1	10	6	47	0	n	n
1	10	6	48	0	n	n
1	10	6	49	0	n	n
1	10	6	50	0	n	n
1	10	7	1	10	n	n
1	10	7	2	12	n	n
1	10	7	3	11	n	n
1	10	7	4	6	n	n
1	10	7	5	9	n	n
1	10	7	6	0	n	n
1	10	7	7	0	n	n
1	10	7	8	3	n	n
1	10	7	9	0	n	n
1	10	7	10	0	n	n
1	10	7	11	0	n	n
1	10	7	12	0	n	n
1	10	7	13	0	n	n
1	10	7	14	0	n	n
1	10	7	15	0	n	n
1	10	7	16	0	n	n
1	10	7	17	0	n	n
1	10	7	18	0	n	n
1	10	7	19	0	n	n
1	10	7	20	0	n	n
1	10	7	21	0	n	n
1	10	7	22	0	n	n
1	10	7	23	0	n	n
1	10	7	24	0	n	n
1	10	7	25	0	n	n
1	10	7	26	0	n	n
1	10	7	27	0	n	n
1	10	7	28	0	n	n
1	10	7	29	0	n	n
1	10	7	30	0	n	n
1	10	7	31	0	n	n
1	10	7	32	0	n	n
1	10	7	33	0	n	n
1	10	7	34	0	n	n
1	10	7	35	0	n	n
1	10	7	36	0	n	n
1	10	7	37	0	n	n
1	10	7	38	0	n	n
1	10	7	39	0	n	n
1	10	7	40	0	n	n
1	10	7	41	0	n	n
1	10	7	42	0	n	n
1	10	7	43	0	n	n
1	10	7	44	0	n	n
1	10	7	45	0	n	n
1	10	7	46	0	n	n
1	10	7	47	0	n	n
1	10	7	48	0	n	n
1	10	7	49	0	n	n
1	10	7	50	0	n	n
1	10	8	1	11	n	n
1	10	8	2	6	n	n
1	10	8	3	6	n	n
1	10	8	4	6	n	n
1	10	8	5	4	n	n
1	10	8	6	8	n	n
1	10	8	7	3	n	n
1	10	8	8	0	n	n
1	10	8	9	0	n	n
1	10	8	10	0	n	n
1	10	8	11	0	n	n
1	10	8	12	0	n	n
1	10	8	13	0	n	n
1	10	8	14	0	n	n
1	10	8	15	0	n	n
1	10	8	16	0	n	n
1	10	8	17	0	n	n
1	10	8	18	0	n	n
1	10	8	19	0	n	n
1	10	8	20	0	n	n
1	10	8	21	0	n	n
1	10	8	22	0	n	n
1	10	8	23	0	n	n
1	10	8	24	0	n	n
1	10	8	25	0	n	n
1	10	8	26	0	n	n
1	10	8	27	0	n	n
1	10	8	28	0	n	n
1	10	8	29	0	n	n
1	10	8	30	0	n	n
1	10	8	31	0	n	n
1	10	8	32	0	n	n
1	10	8	33	0	n	n
1	10	8	34	0	n	n
1	10	8	35	0	n	n
1	10	8	36	0	n	n
1	10	8	37	0	n	n
1	10	8	38	0	n	n
1	10	8	39	0	n	n
1	10	8	40	0	n	n
1	10	8	41	0	n	n
1	10	8	42	0	n	n
1	10	8	43	0	n	n
1	10	8	44	0	n	n
1	10	8	45	0	n	n
1	10	8	46	0	n	n
1	10	8	47	0	n	n
1	10	8	48	0	n	n
1	10	8	49	0	n	n
1	10	8	50	0	n	n
1	10	9	1	7	n	n
1	10	9	2	9	n	n
1	10	9	3	12	n	n
1	10	9	4	6	n	n
1	10	9	5	0	n	n
1	10	9	6	4	n	n
1	10	9	7	2	n	n
1	10	9	8	2	n	n
1	10	9	9	0	n	n
1	10	9	10	0	n	n
1	10	9	11	0	n	n
1	10	9	12	0	n	n
1	10	9	13	0	n	n
1	10	9	14	0	n	n
1	10	9	15	0	n	n
1	10	9	16	0	n	n
1	10	9	17	0	n	n
1	10	9	18	0	n	n
1	10	9	19	0	n	n
1	10	9	20	0	n	n
1	10	9	21	0	n	n
1	10	9	22	0	n	n
1	10	9	23	0	n	n
1	10	9	24	0	n	n
1	10	9	25	0	n	n
1	10	9	26	0	n	n
1	10	9	27	0	n	n
1	10	9	28	0	n	n
1	10	9	29	0	n	n
1	10	9	30	0	n	n
1	10	9	31	0	n	n
1	10	9	32	0	n	n
1	10	9	33	0	n	n
1	10	9	34	0	n	n
1	10	9	35	0	n	n
1	10	9	36	0	n	n
1	10	9	37	0	n	n
1	10	9	38	0	n	n
1	10	9	39	0	n	n
1	10	9	40	0	n	n
1	10	9	41	0	n	n
1	10	9	42	0	n	n
1	10	9	43	0	n	n
1	10	9	44	0	n	n
1	10	9	45	0	n	n
1	10	9	46	0	n	n
1	10	9	47	0	n	n
1	10	9	48	0	n	n
1	10	9	49	0	n	n
1	10	9	50	0	n	n
1	10	10	1	11	n	n
1	10	10	2	8	n	n
1	10	10	3	6	n	n
1	10	10	4	5	n	n
1	10	10	5	4	n	n
1	10	10	6	1	n	n
1	10	10	7	8	n	n
1	10	10	8	2	n	n
1	10	10	9	0	n	n
1	10	10	10	0	n	n
1	10	10	11	0	n	n
1	10	10	12	0	n	n
1	10	10	13	0	n	n
1	10	10	14	0	n	n
1	10	10	15	0	n	n
1	10	10	16	0	n	n
1	10	10	17	0	n	n
1	10	10	18	0	n	n
1	10	10	19	0	n	n
1	10	10	20	0	n	n
1	10	10	21	0	n	n
1	10	10	22	0	n	n
1	10	10	23	0	n	n
1	10	10	24	0	n	n
1	10	10	25	0	n	n
1	10	10	26	0	n	n
1	10	10	27	0	n	n
1	10	10	28	0	n	n
1	10	10	29	0	n	n
1	10	10	30	0	n	n
1	10	10	31	0	n	n
1	10	10	32	0	n	n
1	10	10	33	0	n	n
1	10	10	34	0	n	n
1	10	10	35	0	n	n
1	10	10	36	0	n	n
1	10	10	37	0	n	n
1	10	10	38	0	n	n
1	10	10	39	0	n	n
1	10	10	40	0	n	n
1	10	10	41	0	n	n
1	10	10	42	0	n	n
1	10	10	43	0	n	n
1	10	10	44	0	n	n
1	10	10	45	0	n	n
1	10	10	46	0	n	n
1	10	10	47	0	n	n
1	10	10	48	0	n	n
1	10	10	49	0	n	n
1	10	10	50	0	n	n
1	10	11	1	8	n	n
1	10	11	2	5	n	n
1	10	11	3	8	n	n
1	10	11	4	3	n	n
1	10	11	5	1	n	n
1	10	11	6	0	n	n
1	10	11	7	0	n	n
1	10	11	8	0	n	n
1	10	11	9	0	n	n
1	10	11	10	0	n	n
1	10	11	11	0	n	n
1	10	11	12	0	n	n
1	10	11	13	0	n	n
1	10	11	14	0	n	n
1	10	11	15	0	n	n
1	10	11	16	0	n	n
1	10	11	17	0	n	n
1	10	11	18	0	n	n
1	10	11	19	0	n	n
1	10	11	20	0	n	n
1	10	11	21	0	n	n
1	10	11	22	0	n	n
1	10	11	23	0	n	n
1	10	11	24	0	n	n
1	10	11	25	0	n	n
1	10	11	26	0	n	n
1	10	11	27	0	n	n
1	10	11	28	0	n	n
1	10	11	29	0	n	n
1	10	11	30	0	n	n
1	10	11	31	0	n	n
1	10	11	32	0	n	n
1	10	11	33	0	n	n
1	10	11	34	0	n	n
1	10	11	35	0	n	n
1	10	11	36	0	n	n
1	10	11	37	0	n	n
1	10	11	38	0	n	n
1	10	11	39	0	n	n
1	10	11	40	0	n	n
1	10	11	41	0	n	n
1	10	11	42	0	n	n
1	10	11	43	0	n	n
1	10	11	44	0	n	n
1	10	11	45	0	n	n
1	10	11	46	0	n	n
1	10	11	47	0	n	n
1	10	11	48	0	n	n
1	10	11	49	0	n	n
1	10	11	50	0	n	n
1	10	12	1	8	n	n
1	10	12	2	7	n	n
1	10	12	3	1	n	n
1	10	12	4	4	n	n
1	10	12	5	0	n	n
1	10	12	6	1	n	n
1	10	12	7	0	n	n
1	10	12	8	0	n	n
1	10	12	9	0	n	n
1	10	12	10	0	n	n
1	10	12	11	0	n	n
1	10	12	12	0	n	n
1	10	12	13	0	n	n
1	10	12	14	0	n	n
1	10	12	15	0	n	n
1	10	12	16	0	n	n
1	10	12	17	0	n	n
1	10	12	18	0	n	n
1	10	12	19	0	n	n
1	10	12	20	0	n	n
1	10	12	21	0	n	n
1	10	12	22	0	n	n
1	10	12	23	0	n	n
1	10	12	24	0	n	n
1	10	12	25	0	n	n
1	10	12	26	0	n	n
1	10	12	27	0	n	n
1	10	12	28	0	n	n
1	10	12	29	0	n	n
1	10	12	30	0	n	n
1	10	12	31	0	n	n
1	10	12	32	0	n	n
1	10	12	33	0	n	n
1	10	12	34	0	n	n
1	10	12	35	0	n	n
1	10	12	36	0	n	n
1	10	12	37	0	n	n
1	10	12	38	0	n	n
1	10	12	39	0	n	n
1	10	12	40	0	n	n
1	10	12	41	0	n	n
1	10	12	42	0	n	n
1	10	12	43	0	n	n
1	10	12	44	0	n	n
1	10	12	45	0	n	n
1	10	12	46	0	n	n
1	10	12	47	0	n	n
1	10	12	48	0	n	n
1	10	12	49	0	n	n
1	10	12	50	0	n	n
1	10	13	1	6	n	n
1	10	13	2	9	n	n
1	10	13	3	0	n	n
1	10	13	4	3	n	n
1	10	13	5	1	n	n
1	10	13	6	1	n	n
1	10	13	7	0	n	n
1	10	13	8	0	n	n
1	10	13	9	0	n	n
1	10	13	10	0	n	n
1	10	13	11	0	n	n
1	10	13	12	0	n	n
1	10	13	13	0	n	n
1	10	13	14	0	n	n
1	10	13	15	0	n	n
1	10	13	16	0	n	n
1	10	13	17	0	n	n
1	10	13	18	0	n	n
1	10	13	19	0	n	n
1	10	13	20	0	n	n
1	10	13	21	0	n	n
1	10	13	22	0	n	n
1	10	13	23	0	n	n
1	10	13	24	0	n	n
1	10	13	25	0	n	n
1	10	13	26	0	n	n
1	10	13	27	0	n	n
1	10	13	28	0	n	n
1	10	13	29	0	n	n
1	10	13	30	0	n	n
1	10	13	31	0	n	n
1	10	13	32	0	n	n
1	10	13	33	0	n	n
1	10	13	34	0	n	n
1	10	13	35	0	n	n
1	10	13	36	0	n	n
1	10	13	37	0	n	n
1	10	13	38	0	n	n
1	10	13	39	0	n	n
1	10	13	40	0	n	n
1	10	13	41	0	n	n
1	10	13	42	0	n	n
1	10	13	43	0	n	n
1	10	13	44	0	n	n
1	10	13	45	0	n	n
1	10	13	46	0	n	n
1	10	13	47	0	n	n
1	10	13	48	0	n	n
1	10	13	49	0	n	n
1	10	13	50	0	n	n
1	10	14	1	8	n	n
1	10	14	2	6	n	n
1	10	14	3	0	n	n
1	10	14	4	0	n	n
1	10	14	5	2	n	n
1	10	14	6	2	n	n
1	10	14	7	0	n	n
1	10	14	8	0	n	n
1	10	14	9	0	n	n
1	10	14	10	0	n	n
1	10	14	11	0	n	n
1	10	14	12	0	n	n
1	10	14	13	0	n	n
1	10	14	14	0	n	n
1	10	14	15	0	n	n
1	10	14	16	0	n	n
1	10	14	17	0	n	n
1	10	14	18	0	n	n
1	10	14	19	0	n	n
1	10	14	20	0	n	n
1	10	14	21	0	n	n
1	10	14	22	0	n	n
1	10	14	23	0	n	n
1	10	14	24	0	n	n
1	10	14	25	0	n	n
1	10	14	26	0	n	n
1	10	14	27	0	n	n
1	10	14	28	0	n	n
1	10	14	29	0	n	n
1	10	14	30	0	n	n
1	10	14	31	0	n	n
1	10	14	32	0	n	n
1	10	14	33	0	n	n
1	10	14	34	0	n	n
1	10	14	35	0	n	n
1	10	14	36	0	n	n
1	10	14	37	0	n	n
1	10	14	38	0	n	n
1	10	14	39	0	n	n
1	10	14	40	0	n	n
1	10	14	41	0	n	n
1	10	14	42	0	n	n
1	10	14	43	0	n	n
1	10	14	44	0	n	n
1	10	14	45	0	n	n
1	10	14	46	0	n	n
1	10	14	47	0	n	n
1	10	14	48	0	n	n
1	10	14	49	0	n	n
1	10	14	50	0	n	n
1	10	15	1	10	n	n
1	10	15	2	6	n	n
1	10	15	3	2	n	n
1	10	15	4	3	n	n
1	10	15	5	0	n	n
1	10	15	6	0	n	n
1	10	15	7	0	n	n
1	10	15	8	0	n	n
1	10	15	9	0	n	n
1	10	15	10	0	n	n
1	10	15	11	0	n	n
1	10	15	12	0	n	n
1	10	15	13	0	n	n
1	10	15	14	0	n	n
1	10	15	15	0	n	n
1	10	15	16	0	n	n
1	10	15	17	0	n	n
1	10	15	18	0	n	n
1	10	15	19	0	n	n
1	10	15	20	0	n	n
1	10	15	21	0	n	n
1	10	15	22	0	n	n
1	10	15	23	0	n	n
1	10	15	24	0	n	n
1	10	15	25	0	n	n
1	10	15	26	0	n	n
1	10	15	27	0	n	n
1	10	15	28	0	n	n
1	10	15	29	0	n	n
1	10	15	30	0	n	n
1	10	15	31	0	n	n
1	10	15	32	0	n	n
1	10	15	33	0	n	n
1	10	15	34	0	n	n
1	10	15	35	0	n	n
1	10	15	36	0	n	n
1	10	15	37	0	n	n
1	10	15	38	0	n	n
1	10	15	39	0	n	n
1	10	15	40	0	n	n
1	10	15	41	0	n	n
1	10	15	42	0	n	n
1	10	15	43	0	n	n
1	10	15	44	0	n	n
1	10	15	45	0	n	n
1	10	15	46	0	n	n
1	10	15	47	0	n	n
1	10	15	48	0	n	n
1	10	15	49	0	n	n
1	10	15	50	0	n	n
1	10	16	1	5	n	n
1	10	16	2	4	n	n
1	10	16	3	8	n	n
1	10	16	4	3	n	n
1	10	16	5	0	n	n
1	10	16	6	0	n	n
1	10	16	7	0	n	n
1	10	16	8	0	n	n
1	10	16	9	0	n	n
1	10	16	10	0	n	n
1	10	16	11	0	n	n
1	10	16	12	0	n	n
1	10	16	13	0	n	n
1	10	16	14	0	n	n
1	10	16	15	0	n	n
1	10	16	16	0	n	n
1	10	16	17	0	n	n
1	10	16	18	0	n	n
1	10	16	19	0	n	n
1	10	16	20	0	n	n
1	10	16	21	0	n	n
1	10	16	22	0	n	n
1	10	16	23	0	n	n
1	10	16	24	0	n	n
1	10	16	25	0	n	n
1	10	16	26	0	n	n
1	10	16	27	0	n	n
1	10	16	28	0	n	n
1	10	16	29	0	n	n
1	10	16	30	0	n	n
1	10	16	31	0	n	n
1	10	16	32	0	n	n
1	10	16	33	0	n	n
1	10	16	34	0	n	n
1	10	16	35	0	n	n
1	10	16	36	0	n	n
1	10	16	37	0	n	n
1	10	16	38	0	n	n
1	10	16	39	0	n	n
1	10	16	40	0	n	n
1	10	16	41	0	n	n
1	10	16	42	0	n	n
1	10	16	43	0	n	n
1	10	16	44	0	n	n
1	10	16	45	0	n	n
1	10	16	46	0	n	n
1	10	16	47	0	n	n
1	10	16	48	0	n	n
1	10	16	49	0	n	n
1	10	16	50	0	n	n
1	10	17	1	14	n	n
1	10	17	2	13	n	n
1	10	17	3	2	n	n
1	10	17	4	0	n	n
1	10	17	5	5	n	n
1	10	17	6	0	n	n
1	10	17	7	3	n	n
1	10	17	8	5	n	n
1	10	17	9	0	n	n
1	10	17	10	0	n	n
1	10	17	11	0	n	n
1	10	17	12	0	n	n
1	10	17	13	0	n	n
1	10	17	14	0	n	n
1	10	17	15	0	n	n
1	10	17	16	0	n	n
1	10	17	17	0	n	n
1	10	17	18	0	n	n
1	10	17	19	0	n	n
1	10	17	20	0	n	n
1	10	17	21	0	n	n
1	10	17	22	0	n	n
1	10	17	23	0	n	n
1	10	17	24	0	n	n
1	10	17	25	0	n	n
1	10	17	26	0	n	n
1	10	17	27	0	n	n
1	10	17	28	0	n	n
1	10	17	29	0	n	n
1	10	17	30	0	n	n
1	10	17	31	0	n	n
1	10	17	32	0	n	n
1	10	17	33	0	n	n
1	10	17	34	0	n	n
1	10	17	35	0	n	n
1	10	17	36	0	n	n
1	10	17	37	0	n	n
1	10	17	38	0	n	n
1	10	17	39	0	n	n
1	10	17	40	0	n	n
1	10	17	41	0	n	n
1	10	17	42	0	n	n
1	10	17	43	0	n	n
1	10	17	44	0	n	n
1	10	17	45	0	n	n
1	10	17	46	0	n	n
1	10	17	47	0	n	n
1	10	17	48	0	n	n
1	10	17	49	0	n	n
1	10	17	50	0	n	n
1	10	18	1	13	n	n
1	10	18	2	14	n	n
1	10	18	3	7	n	n
1	10	18	4	0	n	n
1	10	18	5	0	n	n
1	10	18	6	0	n	n
1	10	18	7	0	n	n
1	10	18	8	0	n	n
1	10	18	9	0	n	n
1	10	18	10	0	n	n
1	10	18	11	0	n	n
1	10	18	12	0	n	n
1	10	18	13	0	n	n
1	10	18	14	0	n	n
1	10	18	15	0	n	n
1	10	18	16	0	n	n
1	10	18	17	0	n	n
1	10	18	18	0	n	n
1	10	18	19	0	n	n
1	10	18	20	0	n	n
1	10	18	21	0	n	n
1	10	18	22	0	n	n
1	10	18	23	0	n	n
1	10	18	24	0	n	n
1	10	18	25	0	n	n
1	10	18	26	0	n	n
1	10	18	27	0	n	n
1	10	18	28	0	n	n
1	10	18	29	0	n	n
1	10	18	30	0	n	n
1	10	18	31	0	n	n
1	10	18	32	0	n	n
1	10	18	33	0	n	n
1	10	18	34	0	n	n
1	10	18	35	0	n	n
1	10	18	36	0	n	n
1	10	18	37	0	n	n
1	10	18	38	0	n	n
1	10	18	39	0	n	n
1	10	18	40	0	n	n
1	10	18	41	0	n	n
1	10	18	42	0	n	n
1	10	18	43	0	n	n
1	10	18	44	0	n	n
1	10	18	45	0	n	n
1	10	18	46	0	n	n
1	10	18	47	0	n	n
1	10	18	48	0	n	n
1	10	18	49	0	n	n
1	10	18	50	0	n	n
1	10	19	1	24	n	n
1	10	19	2	11	n	n
1	10	19	3	5	n	n
1	10	19	4	24	n	n
1	10	19	5	6	n	n
1	10	19	6	0	n	n
1	10	19	7	5	n	n
1	10	19	8	0	n	n
1	10	19	9	0	n	n
1	10	19	10	0	n	n
1	10	19	11	0	n	n
1	10	19	12	0	n	n
1	10	19	13	0	n	n
1	10	19	14	0	n	n
1	10	19	15	0	n	n
1	10	19	16	0	n	n
1	10	19	17	0	n	n
1	10	19	18	0	n	n
1	10	19	19	0	n	n
1	10	19	20	0	n	n
1	10	19	21	0	n	n
1	10	19	22	0	n	n
1	10	19	23	0	n	n
1	10	19	24	0	n	n
1	10	19	25	0	n	n
1	10	19	26	0	n	n
1	10	19	27	0	n	n
1	10	19	28	0	n	n
1	10	19	29	0	n	n
1	10	19	30	0	n	n
1	10	19	31	0	n	n
1	10	19	32	0	n	n
1	10	19	33	0	n	n
1	10	19	34	0	n	n
1	10	19	35	0	n	n
1	10	19	36	0	n	n
1	10	19	37	0	n	n
1	10	19	38	0	n	n
1	10	19	39	0	n	n
1	10	19	40	0	n	n
1	10	19	41	0	n	n
1	10	19	42	0	n	n
1	10	19	43	0	n	n
1	10	19	44	0	n	n
1	10	19	45	0	n	n
1	10	19	46	0	n	n
1	10	19	47	0	n	n
1	10	19	48	0	n	n
1	10	19	49	0	n	n
1	10	19	50	0	n	n
1	10	20	1	19	n	n
1	10	20	2	22	n	n
1	10	20	3	13	n	n
1	10	20	4	12	n	n
1	10	20	5	10	n	n
1	10	20	6	7	n	n
1	10	20	7	0	n	n
1	10	20	8	0	n	n
1	10	20	9	0	n	n
1	10	20	10	0	n	n
1	10	20	11	0	n	n
1	10	20	12	0	n	n
1	10	20	13	0	n	n
1	10	20	14	0	n	n
1	10	20	15	0	n	n
1	10	20	16	0	n	n
1	10	20	17	0	n	n
1	10	20	18	0	n	n
1	10	20	19	0	n	n
1	10	20	20	0	n	n
1	10	20	21	0	n	n
1	10	20	22	0	n	n
1	10	20	23	0	n	n
1	10	20	24	0	n	n
1	10	20	25	0	n	n
1	10	20	26	0	n	n
1	10	20	27	0	n	n
1	10	20	28	0	n	n
1	10	20	29	0	n	n
1	10	20	30	0	n	n
1	10	20	31	0	n	n
1	10	20	32	0	n	n
1	10	20	33	0	n	n
1	10	20	34	0	n	n
1	10	20	35	0	n	n
1	10	20	36	0	n	n
1	10	20	37	0	n	n
1	10	20	38	0	n	n
1	10	20	39	0	n	n
1	10	20	40	0	n	n
1	10	20	41	0	n	n
1	10	20	42	0	n	n
1	10	20	43	0	n	n
1	10	20	44	0	n	n
